SIPRI AT Database ID,Supplier,Recipient,Designation,Description,Armament category,Order date,Order date is estimate,Numbers delivered,Numbers delivered is estimate,Delivery year,Delivery year is estimate,Status,SIPRI estimate,TIV deal unit,TIV delivery values,Local production
54809,Russia,Iraq,5.70E+07,SAM,Missiles,2013,No,250,Yes,2017,Yes,New,0.25,0.25,62.5,No
54809,Russia,Iraq,5.70E+07,SAM,Missiles,2013,No,225,Yes,2018,No,New,0.25,0.25,56.25,No
54809,Russia,Iraq,5.70E+07,SAM,Missiles,2013,No,225,Yes,2014,No,New,0.25,0.25,56.25,No
58217,Russia,Iraq,Mi-17,transport helicopter,Aircraft,2014,No,3,Yes,2015,No,New,7.25,7.25,21.75,No
58217,Russia,Iraq,Mi-17,transport helicopter,Aircraft,2014,No,2,Yes,2016,Yes,New,7.25,7.25,14.5,No
58217,Russia,Iraq,Mi-17,transport helicopter,Aircraft,2014,No,2,Yes,2014,No,New,7.25,7.25,14.5,No
59776,Russia,Iraq,Su-25,ground attack aircraft,Aircraft,2016,Yes,3,Yes,2016,No,Second hand,11.5,4.6,13.8,No
57482,Russia,Iraq,Su-25,ground attack aircraft,Aircraft,2014,No,5,Yes,2014,No,Second hand,11.5,4.6,23,No
57956,Russia,Iraq,Igla-S,portable SAM,Missiles,2012,Yes,100,Yes,2014,No,New,0.08,0.08,8,No
57956,Russia,Iraq,Igla-S,portable SAM,Missiles,2012,Yes,200,Yes,2015,Yes,New,0.08,0.08,16,No
57956,Russia,Iraq,Igla-S,portable SAM,Missiles,2012,Yes,200,Yes,2016,Yes,New,0.08,0.08,16,No
57935,Russia,Iraq,Kokon,anti-tank missile,Missiles,2013,No,250,Yes,2013,Yes,New,0.02,0.02,5,No
57935,Russia,Iraq,Kokon,anti-tank missile,Missiles,2013,No,500,Yes,2014,No,New,0.02,0.02,10,No
57935,Russia,Iraq,Kokon,anti-tank missile,Missiles,2013,No,750,Yes,2015,Yes,New,0.02,0.02,15,No
57935,Russia,Iraq,Kokon,anti-tank missile,Missiles,2013,No,500,Yes,2016,Yes,New,0.02,0.02,10,No
57905,Russia,Iraq,Kornet,anti-tank missile,Missiles,2014,Yes,300,Yes,2014,No,New,0.04,0.04,12,No
61153,Russia,Iraq,T-90S,tank,Armoured vehicles,2016,No,50,Yes,2018,No,New,4,4,200,No
61153,Russia,Iraq,T-90S,tank,Armoured vehicles,2016,No,23,Yes,2019,No,New,4,4,92,No
55488,Russia,Iraq,TOS-1,self-propelled MRL,Artillery,2014,No,5,Yes,2015,No,New,1.2,1.2,6,No
55488,Russia,Iraq,TOS-1,self-propelled MRL,Artillery,2014,No,5,Yes,2014,No,New,1.2,1.2,6,No
56708,Russia,Iraq,Mi-35M,combat helicopter,Aircraft,2013,No,8,Yes,2015,No,New,11.5,11.5,92,No
56708,Russia,Iraq,Mi-35M,combat helicopter,Aircraft,2013,No,4,Yes,2016,Yes,New,11.5,11.5,46,No
56708,Russia,Iraq,Mi-35M,combat helicopter,Aircraft,2013,No,4,No,2013,No,New,11.5,11.5,46,No
56708,Russia,Iraq,Mi-35M,combat helicopter,Aircraft,2013,No,8,Yes,2014,No,New,11.5,11.5,92,No
55441,Russia,Iraq,Pantsyr,self-propelled AD system,Air defence systems,2012,Yes,6,Yes,2016,Yes,New,11,11,66,No
55441,Russia,Iraq,Pantsyr,self-propelled AD system,Air defence systems,2012,Yes,14,Yes,2018,No,New,11,11,154,No
55441,Russia,Iraq,Pantsyr,self-propelled AD system,Air defence systems,2012,Yes,10,Yes,2017,Yes,New,11,11,110,No
55441,Russia,Iraq,Pantsyr,self-propelled AD system,Air defence systems,2012,Yes,6,Yes,2014,No,New,11,11,66,No
55441,Russia,Iraq,Pantsyr,self-propelled AD system,Air defence systems,2012,Yes,12,Yes,2015,No,New,11,11,132,No
38415,Russia,Jordan,Igla,portable SAM,Missiles,2000,Yes,100,Yes,2001,Yes,New,0.08,0.08,8,No
50183,Russia,Jordan,Igla-S,portable SAM,Missiles,2007,No,500,Yes,2010,Yes,New,0.08,0.08,40,No
50183,Russia,Jordan,Igla-S,portable SAM,Missiles,2007,No,250,Yes,2009,Yes,New,0.08,0.08,20,No
50183,Russia,Jordan,Igla-S,portable SAM,Missiles,2007,No,550,Yes,2012,Yes,New,0.08,0.08,44,No
50183,Russia,Jordan,Igla-S,portable SAM,Missiles,2007,No,500,Yes,2011,Yes,New,0.08,0.08,40,No
39933,Russia,Jordan,Kornet,anti-tank missile,Missiles,2008,Yes,1000,Yes,2010,Yes,New,0.04,0.04,40,No
39933,Russia,Jordan,Kornet,anti-tank missile,Missiles,2008,Yes,1000,Yes,2009,Yes,New,0.04,0.04,40,No
60196,Russia,Jordan,Mi-26,transport helicopter,Aircraft,2016,No,2,No,2018,No,New,28,28,56,No
60196,Russia,Jordan,Mi-26,transport helicopter,Aircraft,2016,No,2,No,2019,No,New,28,28,56,No
66216,Russia,Kazakhstan,9M338,SAM,Missiles,2021,Yes,100,Yes,2022,No,New,0.25,0.25,25,No
55740,Russia,Kazakhstan,BTR-82A,IFV,Armoured vehicles,2012,Yes,30,Yes,2016,Yes,New,0.95,0.95,28.5,No
55740,Russia,Kazakhstan,BTR-82A,IFV,Armoured vehicles,2012,Yes,30,Yes,2017,Yes,New,0.95,0.95,28.5,No
55740,Russia,Kazakhstan,BTR-82A,IFV,Armoured vehicles,2012,Yes,30,Yes,2015,Yes,New,0.95,0.95,28.5,No
63760,Russia,Kazakhstan,Mi-35M,combat helicopter,Aircraft,2018,No,4,No,2020,No,New,11.5,11.5,46,No
38257,Russia,Kazakhstan,BTR-80,APC,Armoured vehicles,2006,No,1,No,2008,No,New,0.35,0.35,0.35,No
35391,Russia,Kazakhstan,Mi-17,transport helicopter,Aircraft,2002,Yes,4,Yes,2004,Yes,New,7.25,7.25,29,No
35391,Russia,Kazakhstan,Mi-17,transport helicopter,Aircraft,2002,Yes,4,Yes,2005,Yes,New,7.25,7.25,29,No
35391,Russia,Kazakhstan,Mi-17,transport helicopter,Aircraft,2002,Yes,4,Yes,2006,Yes,New,7.25,7.25,29,No
35391,Russia,Kazakhstan,Mi-17,transport helicopter,Aircraft,2002,Yes,2,Yes,2007,Yes,New,7.25,7.25,14.5,No
34023,Russia,Kazakhstan,Mi-17,transport helicopter,Aircraft,2002,Yes,3,Yes,2002,No,New,7.25,7.25,21.75,No
28857,Russia,Kazakhstan,5V55U,SAM,Missiles,1998,No,40,Yes,2000,No,Second hand,1,0.4,16,No
23309,Russia,Kazakhstan,MiG-29,fighter aircraft,Aircraft,1995,No,12,Yes,1995,No,Second hand,20.65,8.26,99.12,No
58557,Russia,Kazakhstan,Su-30MK,FGA aircraft,Aircraft,2014,Yes,4,No,2015,No,New,55,55,220,No
57155,Russia,Kazakhstan,BTR-80,APC,Armoured vehicles,2011,Yes,17,No,2012,No,New,0.35,0.35,5.95,No
53888,Russia,Kazakhstan,BMPT Terminator,AFSV,Armoured vehicles,2010,Yes,4,Yes,2013,Yes,New,2.6,2.6,10.4,No
53888,Russia,Kazakhstan,BMPT Terminator,AFSV,Armoured vehicles,2010,Yes,3,Yes,2011,No,New,2.6,2.6,7.8,No
53888,Russia,Kazakhstan,BMPT Terminator,AFSV,Armoured vehicles,2010,Yes,3,No,2012,No,New,2.6,2.6,7.8,No
53887,Russia,Kazakhstan,BTR-82A,IFV,Armoured vehicles,2010,Yes,12,No,2011,No,New,0.95,0.95,11.4,No
53887,Russia,Kazakhstan,BTR-82A,IFV,Armoured vehicles,2010,Yes,32,Yes,2012,No,New,0.95,0.95,30.4,No
63160,Russia,Kazakhstan,Tigr AV,APV,Armoured vehicles,2018,Yes,18,No,2022,No,New,0.15,0.15,2.7,No
63160,Russia,Kazakhstan,Tigr AV,APV,Armoured vehicles,2018,Yes,5,No,2018,No,New,0.15,0.15,0.75,No
52980,Russia,Kazakhstan,Tigr AV,APV,Armoured vehicles,2010,Yes,17,No,2012,No,New,0.15,0.15,2.55,No
52980,Russia,Kazakhstan,Tigr AV,APV,Armoured vehicles,2010,Yes,4,Yes,2011,Yes,New,0.15,0.15,0.6,No
40135,Russia,Kazakhstan,BTR-80A,IFV,Armoured vehicles,2007,No,2,No,2008,No,New,0.9,0.9,1.8,No
40135,Russia,Kazakhstan,BTR-80A,IFV,Armoured vehicles,2007,No,64,Yes,2007,No,New,0.9,0.9,57.6,No
40135,Russia,Kazakhstan,BTR-80A,IFV,Armoured vehicles,2007,No,13,Yes,2010,Yes,New,0.9,0.9,11.7,No
53629,Russia,Kazakhstan,TOS-1,self-propelled MRL,Artillery,2010,Yes,3,Yes,2011,No,New,1.2,1.2,3.6,No
52112,Russia,Kazakhstan,N-001,combat aircraft radar,Sensors,2007,No,2,Yes,2010,No,New,2,2,4,No
50716,Russia,Kazakhstan,BPM-97,APC,Armoured vehicles,2006,No,18,No,2008,No,New,0.15,0.15,2.7,No
40134,Russia,Kazakhstan,ANSAT,light helicopter,Aircraft,2007,No,1,Yes,2008,Yes,New,2.9,2.9,2.9,No
40134,Russia,Kazakhstan,ANSAT,light helicopter,Aircraft,2007,No,2,Yes,2009,Yes,New,2.9,2.9,5.8,No
51808,Russia,Kazakhstan,Project-22180,patrol craft,Ships,2009,No,1,Yes,2010,Yes,New,14,14,14,Yes
51808,Russia,Kazakhstan,Project-22180,patrol craft,Ships,2009,No,1,Yes,2013,Yes,New,14,14,14,Yes
51808,Russia,Kazakhstan,Project-22180,patrol craft,Ships,2009,No,1,Yes,2014,Yes,New,14,14,14,Yes
38984,Russia,Kazakhstan,BTR-80A,IFV,Armoured vehicles,2003,Yes,12,No,2005,No,New,0.9,0.9,10.8,No
38984,Russia,Kazakhstan,BTR-80A,IFV,Armoured vehicles,2003,Yes,2,No,2004,No,New,0.9,0.9,1.8,No
59434,Russia,Kazakhstan,Su-30MK,FGA aircraft,Aircraft,2015,Yes,2,No,2016,No,New,55,55,110,No
59434,Russia,Kazakhstan,Su-30MK,FGA aircraft,Aircraft,2015,Yes,2,No,2017,No,New,55,55,110,No
59434,Russia,Kazakhstan,Su-30MK,FGA aircraft,Aircraft,2015,Yes,4,No,2018,No,New,55,55,220,No
60160,Russia,Kazakhstan,Mi-35M,combat helicopter,Aircraft,2017,No,4,Yes,2018,Yes,New,11.5,11.5,46,No
61898,Russia,Kazakhstan,Buk-M2,SAM system,Air defence systems,2018,No,1,No,2021,No,New,60,60,60,No
60155,Russia,Kazakhstan,Mi-17,transport helicopter,Aircraft,2016,No,2,Yes,2016,No,New,7.25,7.25,14.5,No
60155,Russia,Kazakhstan,Mi-17,transport helicopter,Aircraft,2016,No,1,Yes,2017,Yes,New,7.25,7.25,7.25,No
32980,Russia,Kazakhstan,Lida,MCM ship,Ships,2013,No,1,No,2017,No,New,17.5,17.5,17.5,No
58971,Russia,Kazakhstan,S-300PS,SAM system,Air defence systems,2013,Yes,5,Yes,2015,No,Second hand,42.5,17,85,No
62490,Russia,Kazakhstan,9M317,SAM,Missiles,2017,Yes,100,Yes,2021,No,New,0.25,0.25,25,No
59810,Russia,Kazakhstan,Mi-35M,combat helicopter,Aircraft,2015,No,4,Yes,2016,No,New,11.5,11.5,46,No
53889,Russia,Kazakhstan,Ataka,anti-tank missile,Missiles,2010,Yes,40,Yes,2013,Yes,New,0.04,0.04,1.6,No
53889,Russia,Kazakhstan,Ataka,anti-tank missile,Missiles,2010,Yes,40,Yes,2012,Yes,New,0.04,0.04,1.6,No
53889,Russia,Kazakhstan,Ataka,anti-tank missile,Missiles,2010,Yes,40,Yes,2011,No,New,0.04,0.04,1.6,No
40133,Russia,Kazakhstan,Mi-17,transport helicopter,Aircraft,2007,No,4,No,2012,No,New,7.25,7.25,29,No
40133,Russia,Kazakhstan,Mi-17,transport helicopter,Aircraft,2007,No,2,Yes,2009,No,New,7.25,7.25,14.5,No
40133,Russia,Kazakhstan,Mi-17,transport helicopter,Aircraft,2007,No,3,Yes,2010,Yes,New,7.25,7.25,21.75,No
40133,Russia,Kazakhstan,Mi-17,transport helicopter,Aircraft,2007,No,3,Yes,2011,Yes,New,7.25,7.25,21.75,No
50886,Russia,Kazakhstan,5V55U,SAM,Missiles,2013,Yes,200,Yes,2015,No,Second hand,1,0.4,80,No
55141,Russia,Kazakhstan,Igla-1,portable SAM,Missiles,2010,Yes,10,Yes,2013,Yes,New,0.07,0.07,0.7,No
55141,Russia,Kazakhstan,Igla-1,portable SAM,Missiles,2010,Yes,10,Yes,2014,Yes,New,0.07,0.07,0.7,No
56655,Russia,Kazakhstan,Mi-17,transport helicopter,Aircraft,2012,Yes,2,No,2014,No,New,7.25,7.25,14.5,No
56655,Russia,Kazakhstan,Mi-17,transport helicopter,Aircraft,2012,Yes,4,No,2013,No,New,7.25,7.25,29,No
56655,Russia,Kazakhstan,Mi-17,transport helicopter,Aircraft,2012,Yes,4,No,2015,No,New,7.25,7.25,29,No
66905,Russia,Kazakhstan,Tor-M,mobile SAM system,Air defence systems,2021,Yes,4,Yes,2022,No,New,12.5,12.5,50,No
29740,Russia,Kazakhstan,Il-76,heavy transport aircraft,Aircraft,1998,No,1,No,2000,Yes,Second hand,85,34,34,No
25672,Russia,Kazakhstan,Su-25,ground attack aircraft,Aircraft,1995,No,14,Yes,1997,Yes,Second hand,11.5,4.6,64.4,No
27313,Russia,Kazakhstan,L-39C,trainer aircraft,Aircraft,1995,Yes,12,No,2000,No,Second hand,4.5,1.8,21.6,No
27313,Russia,Kazakhstan,L-39C,trainer aircraft,Aircraft,1995,Yes,1,Yes,1996,Yes,Second hand,4.5,1.8,1.8,No
24441,Russia,Kazakhstan,Su-27S,FGA aircraft,Aircraft,1995,Yes,4,No,1999,No,Second hand,42.5,17,68,No
24441,Russia,Kazakhstan,Su-27S,FGA aircraft,Aircraft,1995,Yes,2,No,2000,No,Second hand,42.5,17,34,No
24441,Russia,Kazakhstan,Su-27S,FGA aircraft,Aircraft,1995,Yes,8,No,2001,No,Second hand,42.5,17,136,No
28856,Russia,Kazakhstan,S-300P,SAM system,Air defence systems,1998,No,1,No,2000,No,Second hand,37.5,15,15,No
61383,Russia,Kazakhstan,Su-30MK,FGA aircraft,Aircraft,2017,No,4,No,2019,No,New,55,55,220,No
61383,Russia,Kazakhstan,Su-30MK,FGA aircraft,Aircraft,2017,No,4,No,2020,No,New,55,55,220,No
61383,Russia,Kazakhstan,Su-30MK,FGA aircraft,Aircraft,2017,No,2,No,2022,No,New,55,55,110,No
53270,Russia,Kenya,Mi-17,transport helicopter,Aircraft,2010,No,3,No,2011,No,New,7.25,7.25,21.75,No
54618,Russia,Kenya,Mi-17,transport helicopter,Aircraft,2011,Yes,1,No,2012,No,New,7.25,7.25,7.25,No
23429,Russia,Kuwait,Fagot,anti-tank missile,Missiles,1994,No,230,Yes,1994,Yes,New,0.01,0.01,2.3,No
23429,Russia,Kuwait,Fagot,anti-tank missile,Missiles,1994,No,230,Yes,1995,Yes,New,0.01,0.01,2.3,No
22362,Russia,Kuwait,BMP-3,IFV,Armoured vehicles,1994,No,27,No,1996,No,New,1.45,1.45,39.15,No
22362,Russia,Kuwait,BMP-3,IFV,Armoured vehicles,1994,No,66,Yes,1997,Yes,New,1.45,1.45,95.7,No
22362,Russia,Kuwait,BMP-3,IFV,Armoured vehicles,1994,No,49,No,1995,No,New,1.45,1.45,71.05,No
22361,Russia,Kuwait,BMP-2,IFV,Armoured vehicles,1994,No,4,No,1994,No,New,0.9,0.9,3.6,No
22361,Russia,Kuwait,BMP-2,IFV,Armoured vehicles,1994,No,42,No,1995,No,New,0.9,0.9,37.8,No
22360,Russia,Kuwait,Smerch,self-propelled MRL,Artillery,1994,No,9,No,1995,No,New,1.2,1.2,10.8,No
22360,Russia,Kuwait,Smerch,self-propelled MRL,Artillery,1994,No,18,No,1996,No,New,1.2,1.2,21.6,No
51341,Russia,Kuwait,BMP-3,IFV,Armoured vehicles,2009,No,45,No,2011,No,New,1.45,1.45,65.25,No
51341,Russia,Kuwait,BMP-3,IFV,Armoured vehicles,2009,No,25,No,2010,No,New,1.45,1.45,36.25,No
23428,Russia,Kuwait,Bastion ATM,anti-tank missile,Missiles,1994,Yes,625,Yes,1995,Yes,New,0.02,0.02,12.5,No
23428,Russia,Kuwait,Bastion ATM,anti-tank missile,Missiles,1994,Yes,625,Yes,1996,Yes,New,0.02,0.02,12.5,No
59167,Russia,Kuwait,BMP-3,IFV,Armoured vehicles,2014,No,33,No,2015,No,New,1.45,1.45,47.85,No
63119,Russia,Kyrgyzstan,P-12,air search radar,Sensors,2019,Yes,2,No,2019,No,Second hand,4.5,1.8,3.6,No
59592,Russia,Kyrgyzstan,BTR-70,APC,Armoured vehicles,2015,Yes,10,No,2015,No,New,0.27,0.27,2.7,No
59592,Russia,Kyrgyzstan,BTR-70,APC,Armoured vehicles,2015,Yes,30,No,2016,No,New,0.27,0.27,8.1,No
59592,Russia,Kyrgyzstan,BTR-70,APC,Armoured vehicles,2015,Yes,20,Yes,2017,Yes,New,0.27,0.27,5.4,No
61163,Russia,Kyrgyzstan,An-26,transport aircraft,Aircraft,2017,Yes,2,No,2017,No,Second hand,8.5,3.4,6.8,No
62693,Russia,Kyrgyzstan,Mi-17,transport helicopter,Aircraft,2018,Yes,4,No,2019,No,Second hand,7.25,2.9,11.6,No
60483,Russia,Kyrgyzstan,D-30 122mm,towed gun,Artillery,2014,Yes,10,Yes,2015,No,Second hand,0.35,0.14,1.4,No
551,Russia,Kyrgyzstan,Mi-17,transport helicopter,Aircraft,2005,Yes,1,No,2005,Yes,Second hand,7.25,2.9,2.9,No
62360,Russia,Laos,Yak-130,trainer/combat aircraft,Aircraft,2017,No,4,No,2018,No,New,10.5,10.5,42,No
38986,Russia,Laos,Igla-1,portable SAM,Missiles,2004,Yes,50,No,2005,No,New,0.07,0.07,3.5,No
33191,Russia,Laos,IL-103,light aircraft,Aircraft,2002,No,3,Yes,2003,Yes,New,0.15,0.15,0.45,No
30867,Russia,Laos,Mi-26,transport helicopter,Aircraft,1997,Yes,1,No,1997,Yes,New,28,28,28,No
30913,Russia,Laos,Igla-1,portable SAM,Missiles,1998,Yes,50,Yes,1999,Yes,New,0.07,0.07,3.5,No
30003,Russia,Laos,Ka-32,transport helicopter,Aircraft,1999,Yes,1,Yes,2000,No,New,7.25,7.25,7.25,No
27302,Russia,Laos,Ka-32,transport helicopter,Aircraft,1997,Yes,1,Yes,1998,Yes,New,7.25,7.25,7.25,No
25288,Russia,Laos,Mi-17,transport helicopter,Aircraft,1997,No,2,No,1997,No,New,7.25,7.25,14.5,No
25288,Russia,Laos,Mi-17,transport helicopter,Aircraft,1997,No,2,Yes,1998,No,New,7.25,7.25,14.5,No
54509,Russia,Laos,Mi-17,transport helicopter,Aircraft,2010,Yes,2,Yes,2011,No,New,7.25,7.25,14.5,No
64708,Russia,Laos,An-26,transport aircraft,Aircraft,2020,Yes,1,No,2021,No,Second hand,8.5,3.4,3.4,No
62550,Russia,Laos,Strela-10 SAMS,mobile SAM system,Air defence systems,2018,Yes,3,Yes,2018,Yes,Second hand,1.25,0.5,1.5,No
63506,Russia,Laos,9M37,SAM,Missiles,2018,Yes,75,Yes,2018,Yes,New,0.06,0.06,4.5,No
23279,Russia,Lithuania,Uryvayez,survey ship,Ships,1992,No,1,No,1992,No,Second hand,15,6,6,No
21410,Russia,Lithuania,9M33,SAM,Missiles,1992,Yes,60,Yes,1992,Yes,Second hand,0.1,0.04,2.4,No
21025,Russia,Lithuania,Project-1124 Albatros,corvette,Ships,1992,No,2,No,1992,No,Second hand,75,30,60,No
21831,Russia,Lithuania,BTR-60PB,APC,Armoured vehicles,1992,Yes,15,No,1992,No,Second hand,0.25,0.1,1.5,No
21191,Russia,Lithuania,L-39C,trainer aircraft,Aircraft,1993,No,4,No,1993,No,Second hand,4.5,1.8,7.2,No
8362,Russia,Madagascar,MiG-21MF,fighter aircraft,Aircraft,1996,Yes,4,Yes,1996,No,Second hand,10.7,4.28,17.12,No
30691,Russia,Malaysia,R-73,SRAAM,Missiles,2003,Yes,50,Yes,2008,Yes,New,0.15,0.15,7.5,No
30691,Russia,Malaysia,R-73,SRAAM,Missiles,2003,Yes,50,Yes,2009,Yes,New,0.15,0.15,7.5,No
30691,Russia,Malaysia,R-73,SRAAM,Missiles,2003,Yes,50,Yes,2007,Yes,New,0.15,0.15,7.5,No
32178,Russia,Malaysia,Topaz,combat aircraft radar,Sensors,1999,Yes,9,Yes,2002,Yes,New,2,2,18,No
32178,Russia,Malaysia,Topaz,combat aircraft radar,Sensors,1999,Yes,8,Yes,2003,Yes,New,2,2,16,No
31368,Russia,Malaysia,Igla-1,portable SAM,Missiles,2002,No,382,Yes,2002,Yes,New,0.07,0.07,26.74,No
30246,Russia,Malaysia,Metis-M,anti-tank missile,Missiles,2001,No,50,Yes,2001,Yes,New,0.02,0.02,1,No
30246,Russia,Malaysia,Metis-M,anti-tank missile,Missiles,2001,No,50,Yes,2002,Yes,New,0.02,0.02,1,No
55068,Russia,Malaysia,R-77,BVRAAM,Missiles,2012,No,30,Yes,2013,Yes,New,0.4,0.4,12,No
55068,Russia,Malaysia,R-77,BVRAAM,Missiles,2012,No,5,Yes,2012,Yes,New,0.4,0.4,2,No
33672,Russia,Malaysia,Kh-31A1,anti-ship/anti-radar missile,Missiles,2003,Yes,50,Yes,2008,Yes,New,0.9,0.9,45,No
33672,Russia,Malaysia,Kh-31A1,anti-ship/anti-radar missile,Missiles,2003,Yes,50,Yes,2007,Yes,New,0.9,0.9,45,No
33672,Russia,Malaysia,Kh-31A1,anti-ship/anti-radar missile,Missiles,2003,Yes,50,Yes,2009,Yes,New,0.9,0.9,45,No
21405,Russia,Malaysia,MiG-29S,FGA aircraft,Aircraft,1994,No,18,No,1995,No,New,28.5,28.5,513,No
28659,Russia,Malaysia,Mi-17,transport helicopter,Aircraft,1999,Yes,2,No,1999,No,New,7.25,7.25,14.5,No
50968,Russia,Malaysia,Kh-29,ASM,Missiles,2003,Yes,10,Yes,2008,Yes,New,0.2,0.2,2,No
50968,Russia,Malaysia,Kh-29,ASM,Missiles,2003,Yes,10,Yes,2009,Yes,New,0.2,0.2,2,No
50968,Russia,Malaysia,Kh-29,ASM,Missiles,2003,Yes,5,Yes,2007,Yes,New,0.2,0.2,1,No
28932,Russia,Malaysia,Su-30MK,FGA aircraft,Aircraft,2003,No,6,No,2009,No,New,55,55,330,No
28932,Russia,Malaysia,Su-30MK,FGA aircraft,Aircraft,2003,No,6,No,2007,No,New,55,55,330,No
28932,Russia,Malaysia,Su-30MK,FGA aircraft,Aircraft,2003,No,6,No,2008,No,New,55,55,330,No
50967,Russia,Malaysia,KAB-500,guided bomb,Missiles,2003,Yes,15,Yes,2008,Yes,New,0.02,0.02,0.3,No
50967,Russia,Malaysia,KAB-500,guided bomb,Missiles,2003,Yes,10,Yes,2010,Yes,New,0.02,0.02,0.2,No
50967,Russia,Malaysia,KAB-500,guided bomb,Missiles,2003,Yes,10,Yes,2007,Yes,New,0.02,0.02,0.2,No
50967,Russia,Malaysia,KAB-500,guided bomb,Missiles,2003,Yes,15,Yes,2009,Yes,New,0.02,0.02,0.3,No
40048,Russia,Malaysia,R-27R/T,BVRAAM,Missiles,2003,Yes,50,Yes,2008,Yes,New,0.19,0.19,9.5,No
40048,Russia,Malaysia,R-27R/T,BVRAAM,Missiles,2003,Yes,50,Yes,2007,Yes,New,0.19,0.19,9.5,No
40048,Russia,Malaysia,R-27R/T,BVRAAM,Missiles,2003,Yes,50,Yes,2009,Yes,New,0.19,0.19,9.5,No
22479,Russia,Malaysia,R-73,SRAAM,Missiles,1994,No,150,Yes,1995,No,New,0.15,0.15,22.5,No
65435,Russia,Mali,Mi-24P,combat helicopter,Aircraft,2021,Yes,3,Yes,2022,No,Second hand,9,3.6,10.8,No
64873,Russia,Mali,Mi-17,transport helicopter,Aircraft,2020,No,4,No,2021,No,New,7.25,7.25,29,No
65869,Russia,Mali,Protivnik-GE,air search radar,Sensors,2021,Yes,1,No,2022,No,Second hand,13,5.2,5.2,No
65868,Russia,Mali,P-12,air search radar,Sensors,2021,Yes,1,Yes,2022,No,Second hand,4.5,1.8,1.8,No
65797,Russia,Mali,Su-25,ground attack aircraft,Aircraft,2020,No,1,No,2022,No,Second hand,11.5,4.6,4.6,No
60200,Russia,Mali,Mi-35M,combat helicopter,Aircraft,2016,No,2,No,2017,No,New,11.5,11.5,23,No
60200,Russia,Mali,Mi-35M,combat helicopter,Aircraft,2016,No,1,No,2019,No,New,11.5,11.5,11.5,No
60200,Russia,Mali,Mi-35M,combat helicopter,Aircraft,2016,No,1,No,2020,No,New,11.5,11.5,11.5,No
52828,Russia,Mali,Mi-8T,transport helicopter,Aircraft,2022,Yes,1,No,2022,No,Second hand,6,2.4,2.4,No
65792,Russia,Mali,L-39C,trainer aircraft,Aircraft,2020,Yes,6,No,2022,No,Second hand,4.5,1.8,10.8,No
51819,Russia,Mali,Mi-17,transport helicopter,Aircraft,2022,Yes,2,No,2022,No,Second hand,7.25,2.9,5.8,No
33767,Russia,Mexico,Igla,portable SAM,Missiles,2002,No,30,No,2002,No,New,0.08,0.08,2.4,No
30854,Russia,Mexico,Mi-26,transport helicopter,Aircraft,2000,No,1,No,2000,No,New,28,28,28,No
30631,Russia,Mexico,Mi-26,transport helicopter,Aircraft,1999,No,1,No,2000,Yes,New,28,28,28,No
28920,Russia,Mexico,An-32,transport aircraft,Aircraft,2000,Yes,2,No,2000,No,Second hand,11,4.4,8.8,No
54513,Russia,Mexico,Mi-17,transport helicopter,Aircraft,2011,No,3,No,2012,No,New,7.25,7.25,21.75,No
53150,Russia,Mexico,Mi-17,transport helicopter,Aircraft,2009,No,1,No,2010,Yes,New,7.25,7.25,7.25,No
31985,Russia,Mexico,Mi-17,transport helicopter,Aircraft,1998,No,12,Yes,1999,No,New,7.25,7.25,87,No
31965,Russia,Mexico,Mi-17,transport helicopter,Aircraft,2004,Yes,5,No,2006,No,New,7.25,7.25,36.25,No
22922,Russia,Mexico,Mi-17,transport helicopter,Aircraft,1994,No,4,Yes,1994,Yes,New,7.25,7.25,29,No
22922,Russia,Mexico,Mi-17,transport helicopter,Aircraft,1994,No,4,Yes,1995,No,New,7.25,7.25,29,No
25292,Russia,Mexico,Mi-17,transport helicopter,Aircraft,1997,No,8,No,1997,No,New,7.25,7.25,58,No
24697,Russia,Mexico,Mi-8T,transport helicopter,Aircraft,1996,Yes,8,No,1997,No,New,6,6,48,No
24697,Russia,Mexico,Mi-8T,transport helicopter,Aircraft,1996,Yes,4,Yes,1996,Yes,New,6,6,24,No
57680,Russia,Mexico,Mi-17,transport helicopter,Aircraft,1996,No,12,Yes,1997,No,New,7.25,7.25,87,No
50455,Russia,Mongolia,Mi-17,transport helicopter,Aircraft,2007,No,2,No,2008,No,New,7.25,7.25,14.5,No
59573,Russia,Mongolia,BTR-70,APC,Armoured vehicles,2014,Yes,10,Yes,2015,No,New,0.27,0.27,2.7,No
63097,Russia,Mongolia,MiG-29,fighter aircraft,Aircraft,2019,No,2,No,2019,No,Second hand,20.65,8.26,16.52,No
63097,Russia,Mongolia,MiG-29,fighter aircraft,Aircraft,2019,No,4,No,2021,No,Second hand,20.65,8.26,33.04,No
51310,Russia,Mongolia,S-125 Pechora-2M,SAM system,Air defence systems,2009,No,2,Yes,2010,Yes,New,30,30,60,No
51308,Russia,Mongolia,BTR-80,APC,Armoured vehicles,2009,No,20,No,2011,No,Second hand,0.35,0.14,2.8,No
51357,Russia,Mongolia,V-601,SAM,Missiles,2008,Yes,75,Yes,2010,No,Second hand,0.12,0.05,3.6,No
38117,Russia,Morocco,9M311 Treugolnik,SAM,Missiles,2005,No,50,Yes,2005,No,New,0.12,0.12,6,No
