Country,Partner Name,Trade Flow,Product Group,Indicator,Year,Amount,SIPRI AT Database ID,Supplier,Recipient,Designation,Description,Armament category,Order date,Order date is estimate,Numbers delivered,Numbers delivered is estimate,Delivery year,Delivery year is estimate,Status,SIPRI estimate,TIV deal unit,TIV delivery values,Local production,TII,TII Score
United States,Egypt,Import,  All Products,Import (US$ Thousand),1996,713464.383,24201,United States,Egypt,SM-1MR,SAM,Missiles,1996,No,46,Yes,1997,Yes,New,0.25,0.25,11.5,No,TII,1.588754884
United States,Egypt,Import,  All Products,Import (US$ Thousand),1996,713464.383,24200,United States,Egypt,SM-1MR,SAM,Missiles,1996,No,34,Yes,1997,Yes,Second hand,0.25,0.1,3.4,No,TII,1.588754884
United States,Egypt,Import,  All Products,Import (US$ Thousand),1996,713464.383,24200,United States,Egypt,SM-1MR,SAM,Missiles,1996,No,36,Yes,1998,Yes,Second hand,0.25,0.1,3.6,No,TII,1.588754884
United States,Egypt,Import,  All Products,Import (US$ Thousand),1996,713464.383,24163,United States,Egypt,Perry,frigate,Ships,1996,No,1,No,1997,No,Second hand,300,120,120,No,TII,1.588754884
United States,Egypt,Import,  All Products,Import (US$ Thousand),1996,713464.383,23331,United States,Egypt,Perry,frigate,Ships,1996,No,1,No,1996,No,Second hand,300,120,120,No,TII,1.588754884
United States,Egypt,Import,  All Products,Import (US$ Thousand),1996,713464.383,23870,United States,Egypt,F-16C,FGA aircraft,Aircraft,1996,No,4,Yes,1999,No,New,28.5,28.5,114,No,TII,1.588754884
United States,Egypt,Import,  All Products,Import (US$ Thousand),1996,713464.383,23870,United States,Egypt,F-16C,FGA aircraft,Aircraft,1996,No,17,Yes,2000,No,New,28.5,28.5,484.5,No,TII,1.588754884
United States,Egypt,Import,  All Products,Import (US$ Thousand),1996,713464.383,24164,United States,Egypt,M-1A1 Abrams,tank,Armoured vehicles,1996,No,10,Yes,1997,No,New,4,4,40,Yes,TII,1.588754884
United States,Egypt,Import,  All Products,Import (US$ Thousand),1996,713464.383,24164,United States,Egypt,M-1A1 Abrams,tank,Armoured vehicles,1996,No,21,Yes,1998,No,New,4,4,84,Yes,TII,1.588754884
United States,Egypt,Import,  All Products,Import (US$ Thousand),1996,713464.383,30512,United States,Egypt,M-48 SAMS,mobile SAM system,Air defence systems,1996,No,30,Yes,1997,Yes,Second hand,1,0.4,12,No,TII,1.588754884
United States,Egypt,Import,  All Products,Import (US$ Thousand),1996,713464.383,24496,United States,Egypt,SP-122 122mm,self-propelled gun,Artillery,1996,No,24,No,1998,No,New,0.9,0.9,21.6,Yes,TII,1.588754884
United States,Egypt,Import,  All Products,Import (US$ Thousand),1996,713464.383,27864,United States,Egypt,M-167,AA gun,Air defence systems,1996,Yes,66,No,1997,No,Second hand,0.4,0.16,10.56,No,TII,1.588754884
United States,Egypt,Import,  All Products,Import (US$ Thousand),1996,713464.383,28143,United States,Egypt,M-113,APC,Armoured vehicles,1996,Yes,422,No,1997,No,Second hand,0.25,0.1,42.2,No,TII,1.588754884
United States,Japan,Import,  All Products,Import (US$ Thousand),1996,117962860.9,20938,United States,Japan,APS-143,MP aircraft radar,Sensors,1996,No,2,No,1997,No,New,2.5,2.5,5,No,TII,2.018743972
United States,Japan,Import,  All Products,Import (US$ Thousand),1996,117962860.9,54672,United States,Japan,TOW,anti-tank missile,Missiles,1996,No,17,Yes,1996,Yes,New,0.01,0.01,0.17,No,TII,2.018743972
United States,Japan,Import,  All Products,Import (US$ Thousand),1996,117962860.9,34950,United States,Japan,aircraft engine 4501-6000,aircraft engine,Engines,1996,Yes,8,No,2007,No,New,1.5,1.5,12,No,TII,2.018743972
United States,Japan,Import,  All Products,Import (US$ Thousand),1996,117962860.9,34950,United States,Japan,aircraft engine 4501-6000,aircraft engine,Engines,1996,Yes,4,No,2012,No,New,1.5,1.5,6,No,TII,2.018743972
United States,Japan,Import,  All Products,Import (US$ Thousand),1996,117962860.9,34950,United States,Japan,aircraft engine 4501-6000,aircraft engine,Engines,1996,Yes,4,No,2010,No,New,1.5,1.5,6,No,TII,2.018743972
United States,Japan,Import,  All Products,Import (US$ Thousand),1996,117962860.9,34950,United States,Japan,aircraft engine 4501-6000,aircraft engine,Engines,1996,Yes,4,No,2009,No,New,1.5,1.5,6,No,TII,2.018743972
United States,Japan,Import,  All Products,Import (US$ Thousand),1996,117962860.9,34950,United States,Japan,aircraft engine 4501-6000,aircraft engine,Engines,1996,Yes,4,No,2017,No,New,1.5,1.5,6,No,TII,2.018743972
United States,Japan,Import,  All Products,Import (US$ Thousand),1996,117962860.9,34950,United States,Japan,aircraft engine 4501-6000,aircraft engine,Engines,1996,Yes,4,No,2020,No,New,1.5,1.5,6,No,TII,2.018743972
United States,Japan,Import,  All Products,Import (US$ Thousand),1996,117962860.9,34950,United States,Japan,aircraft engine 4501-6000,aircraft engine,Engines,1996,Yes,4,No,2022,No,New,1.5,1.5,6,No,TII,2.018743972
United States,South Korea,Import,  All Products,Import (US$ Thousand),1996,23297375.85,28128,United States,South Korea,AIM-7M,BVRAAM,Missiles,1996,Yes,40,No,1997,No,New,0.18,0.18,7.2,No,TII,1.910569993
United States,South Korea,Import,  All Products,Import (US$ Thousand),1996,23297375.85,24854,United States,South Korea,Edenton,support ship,Ships,1996,No,2,No,1997,No,Second hand,30,12,24,No,TII,1.910569993
United States,South Korea,Import,  All Products,Import (US$ Thousand),1996,23297375.85,24589,United States,South Korea,M-270 MLRS,self-propelled MRL,Artillery,1996,No,10,No,1998,No,New,1.2,1.2,12,No,TII,1.910569993
United States,South Korea,Import,  All Products,Import (US$ Thousand),1996,23297375.85,24589,United States,South Korea,M-270 MLRS,self-propelled MRL,Artillery,1996,No,19,No,1999,No,New,1.2,1.2,22.8,No,TII,1.910569993
United States,South Korea,Import,  All Products,Import (US$ Thousand),1996,23297375.85,24586,United States,South Korea,M-113,APC,Armoured vehicles,1996,No,14,Yes,1999,Yes,New,0.25,0.25,3.5,No,TII,1.910569993
United States,South Korea,Import,  All Products,Import (US$ Thousand),1996,23297375.85,20837,United States,South Korea,Harpoon Block-1,anti-ship missile,Missiles,1996,No,33,Yes,1998,Yes,New,0.9,0.9,29.7,No,TII,1.910569993
United States,South Korea,Import,  All Products,Import (US$ Thousand),1996,23297375.85,24103,United States,South Korea,RH-800RA,reconnaissance aircraft,Aircraft,1996,No,4,No,2000,No,New,30,30,120,No,TII,1.910569993
United States,South Korea,Import,  All Products,Import (US$ Thousand),1996,23297375.85,24103,United States,South Korea,RH-800RA,reconnaissance aircraft,Aircraft,1996,No,4,Yes,2001,No,New,30,30,120,No,TII,1.910569993
United States,South Korea,Import,  All Products,Import (US$ Thousand),1996,23297375.85,24104,United States,South Korea,T-38,trainer aircraft,Aircraft,1996,No,30,No,1999,No,Second hand,3.3,1.32,39.6,No,TII,1.910569993
United States,South Korea,Import,  All Products,Import (US$ Thousand),1996,23297375.85,24585,United States,South Korea,M-88 AV,ARV,Armoured vehicles,1996,No,4,Yes,1998,Yes,New,1.5,1.5,6,No,TII,1.910569993
United States,Qatar,Import,  All Products,Import (US$ Thousand),1996,163195.089,37719,United States,Qatar,vehicle engine 201-300,vehicle engine,Engines,1996,No,12,Yes,1999,No,New,0.03,0.03,0.36,No,TII,0.7118515
United States,Qatar,Import,  All Products,Import (US$ Thousand),1996,163195.089,37719,United States,Qatar,vehicle engine 201-300,vehicle engine,Engines,1996,No,2,Yes,1997,No,New,0.03,0.03,0.06,No,TII,0.7118515
United States,Qatar,Import,  All Products,Import (US$ Thousand),1996,163195.089,37719,United States,Qatar,vehicle engine 201-300,vehicle engine,Engines,1996,No,26,Yes,1998,Yes,New,0.03,0.03,0.78,No,TII,0.7118515
Russia,Belarus,Import,  All Products,Import (US$ Thousand),1996,3710139,27730,Russia,Belarus,MiG-29,fighter aircraft,Aircraft,1996,No,2,No,1999,No,New,20.65,20.65,41.3,No,TII,29.5509428
Russia,Belarus,Import,  All Products,Import (US$ Thousand),1996,3710139,27730,Russia,Belarus,MiG-29,fighter aircraft,Aircraft,1996,No,2,Yes,1998,Yes,New,20.65,20.65,41.3,No,TII,29.5509428
Russia,China,Import,  All Products,Import (US$ Thousand),1996,948951.489,21673,Russia,China,Ka-27PL,ASW helicopter,Aircraft,1996,Yes,2,Yes,1997,Yes,New,17,17,34,No,TII,1.766403243
Russia,China,Import,  All Products,Import (US$ Thousand),1996,948951.489,24559,Russia,China,Su-27S,FGA aircraft,Aircraft,1996,No,12,Yes,2003,No,New,42.5,42.5,510,Yes,TII,1.766403243
Russia,China,Import,  All Products,Import (US$ Thousand),1996,948951.489,24559,Russia,China,Su-27S,FGA aircraft,Aircraft,1996,No,15,Yes,2004,No,New,42.5,42.5,637.5,Yes,TII,1.766403243
Russia,China,Import,  All Products,Import (US$ Thousand),1996,948951.489,24559,Russia,China,Su-27S,FGA aircraft,Aircraft,1996,No,17,Yes,2005,No,New,42.5,42.5,722.5,Yes,TII,1.766403243
Russia,China,Import,  All Products,Import (US$ Thousand),1996,948951.489,24559,Russia,China,Su-27S,FGA aircraft,Aircraft,1996,No,17,Yes,2006,No,New,42.5,42.5,722.5,Yes,TII,1.766403243
Russia,China,Import,  All Products,Import (US$ Thousand),1996,948951.489,24559,Russia,China,Su-27S,FGA aircraft,Aircraft,1996,No,11,Yes,2007,Yes,New,42.5,42.5,467.5,Yes,TII,1.766403243
Russia,China,Import,  All Products,Import (US$ Thousand),1996,948951.489,24559,Russia,China,Su-27S,FGA aircraft,Aircraft,1996,No,9,Yes,2001,No,New,42.5,42.5,382.5,Yes,TII,1.766403243
Russia,China,Import,  All Products,Import (US$ Thousand),1996,948951.489,24559,Russia,China,Su-27S,FGA aircraft,Aircraft,1996,No,12,Yes,2002,No,New,42.5,42.5,510,Yes,TII,1.766403243
Russia,China,Import,  All Products,Import (US$ Thousand),1996,948951.489,24559,Russia,China,Su-27S,FGA aircraft,Aircraft,1996,No,2,Yes,1998,Yes,New,42.5,42.5,85,Yes,TII,1.766403243
Russia,China,Import,  All Products,Import (US$ Thousand),1996,948951.489,24559,Russia,China,Su-27S,FGA aircraft,Aircraft,1996,No,4,Yes,1999,Yes,New,42.5,42.5,170,Yes,TII,1.766403243
Russia,China,Import,  All Products,Import (US$ Thousand),1996,948951.489,24559,Russia,China,Su-27S,FGA aircraft,Aircraft,1996,No,6,Yes,2000,Yes,New,42.5,42.5,255,Yes,TII,1.766403243
Russia,India,Import,  All Products,Import (US$ Thousand),1996,556505.49,22962,Russia,India,Tunguska,self-propelled AD system,Air defence systems,1996,Yes,4,Yes,1999,Yes,New,10.5,10.5,42,No,TII,1.480250004
Russia,India,Import,  All Products,Import (US$ Thousand),1996,556505.49,22962,Russia,India,Tunguska,self-propelled AD system,Air defence systems,1996,Yes,10,Yes,1998,No,New,10.5,10.5,105,No,TII,1.480250004
Russia,India,Import,  All Products,Import (US$ Thousand),1996,556505.49,22962,Russia,India,Tunguska,self-propelled AD system,Air defence systems,1996,Yes,10,Yes,1997,Yes,New,10.5,10.5,105,No,TII,1.480250004
Russia,India,Import,  All Products,Import (US$ Thousand),1996,556505.49,22961,Russia,India,9M311 Treugolnik,SAM,Missiles,1996,Yes,125,Yes,1997,Yes,New,0.12,0.12,15,No,TII,1.480250004
Russia,India,Import,  All Products,Import (US$ Thousand),1996,556505.49,22961,Russia,India,9M311 Treugolnik,SAM,Missiles,1996,Yes,150,Yes,1998,No,New,0.12,0.12,18,No,TII,1.480250004
Russia,India,Import,  All Products,Import (US$ Thousand),1996,556505.49,22961,Russia,India,9M311 Treugolnik,SAM,Missiles,1996,Yes,125,Yes,1999,Yes,New,0.12,0.12,15,No,TII,1.480250004
Russia,India,Import,  All Products,Import (US$ Thousand),1996,556505.49,24396,Russia,India,Su-30MK,FGA aircraft,Aircraft,1996,No,12,No,2003,No,New,55,55,660,No,TII,1.480250004
Russia,India,Import,  All Products,Import (US$ Thousand),1996,556505.49,24396,Russia,India,Su-30MK,FGA aircraft,Aircraft,1996,No,10,No,2002,No,New,55,55,550,No,TII,1.480250004
Russia,India,Import,  All Products,Import (US$ Thousand),1996,556505.49,24619,Russia,India,Su-30K,FGA aircraft,Aircraft,1996,No,8,No,1997,No,New,47.5,47.5,380,No,TII,1.480250004
Russia,India,Import,  All Products,Import (US$ Thousand),1996,556505.49,24619,Russia,India,Su-30K,FGA aircraft,Aircraft,1996,No,10,No,1999,No,New,47.5,47.5,475,No,TII,1.480250004
Russia,India,Import,  All Products,Import (US$ Thousand),1996,556505.49,30412,Russia,India,Kopyo,combat aircraft radar,Sensors,1996,No,30,Yes,2006,No,New,1.5,1.5,45,No,TII,1.480250004
Russia,India,Import,  All Products,Import (US$ Thousand),1996,556505.49,30412,Russia,India,Kopyo,combat aircraft radar,Sensors,1996,No,3,Yes,2001,No,New,1.5,1.5,4.5,No,TII,1.480250004
Russia,India,Import,  All Products,Import (US$ Thousand),1996,556505.49,30412,Russia,India,Kopyo,combat aircraft radar,Sensors,1996,No,15,Yes,2002,No,New,1.5,1.5,22.5,No,TII,1.480250004
Russia,India,Import,  All Products,Import (US$ Thousand),1996,556505.49,30412,Russia,India,Kopyo,combat aircraft radar,Sensors,1996,No,22,Yes,2003,No,New,1.5,1.5,33,No,TII,1.480250004
Russia,India,Import,  All Products,Import (US$ Thousand),1996,556505.49,30412,Russia,India,Kopyo,combat aircraft radar,Sensors,1996,No,25,Yes,2004,No,New,1.5,1.5,37.5,No,TII,1.480250004
Russia,India,Import,  All Products,Import (US$ Thousand),1996,556505.49,30412,Russia,India,Kopyo,combat aircraft radar,Sensors,1996,No,30,Yes,2005,No,New,1.5,1.5,45,No,TII,1.480250004
Russia,India,Import,  All Products,Import (US$ Thousand),1996,556505.49,25340,Russia,India,R-73,SRAAM,Missiles,1996,Yes,150,Yes,2015,No,New,0.15,0.15,22.5,No,TII,1.480250004
Russia,India,Import,  All Products,Import (US$ Thousand),1996,556505.49,25340,Russia,India,R-73,SRAAM,Missiles,1996,Yes,175,Yes,2011,No,New,0.15,0.15,26.25,No,TII,1.480250004
Russia,India,Import,  All Products,Import (US$ Thousand),1996,556505.49,25340,Russia,India,R-73,SRAAM,Missiles,1996,Yes,175,Yes,2008,Yes,New,0.15,0.15,26.25,No,TII,1.480250004
Russia,India,Import,  All Products,Import (US$ Thousand),1996,556505.49,25340,Russia,India,R-73,SRAAM,Missiles,1996,Yes,175,Yes,2010,No,New,0.15,0.15,26.25,No,TII,1.480250004
Russia,India,Import,  All Products,Import (US$ Thousand),1996,556505.49,25340,Russia,India,R-73,SRAAM,Missiles,1996,Yes,270,No,2009,No,New,0.15,0.15,40.5,No,TII,1.480250004
Russia,India,Import,  All Products,Import (US$ Thousand),1996,556505.49,25340,Russia,India,R-73,SRAAM,Missiles,1996,Yes,175,Yes,2012,No,New,0.15,0.15,26.25,No,TII,1.480250004
Russia,India,Import,  All Products,Import (US$ Thousand),1996,556505.49,25340,Russia,India,R-73,SRAAM,Missiles,1996,Yes,175,Yes,2013,Yes,New,0.15,0.15,26.25,No,TII,1.480250004
Russia,India,Import,  All Products,Import (US$ Thousand),1996,556505.49,25340,Russia,India,R-73,SRAAM,Missiles,1996,Yes,150,Yes,2014,Yes,New,0.15,0.15,22.5,No,TII,1.480250004
Russia,India,Import,  All Products,Import (US$ Thousand),1996,556505.49,25340,Russia,India,R-73,SRAAM,Missiles,1996,Yes,175,Yes,2006,Yes,New,0.15,0.15,26.25,No,TII,1.480250004
Russia,India,Import,  All Products,Import (US$ Thousand),1996,556505.49,25340,Russia,India,R-73,SRAAM,Missiles,1996,Yes,175,Yes,2007,Yes,New,0.15,0.15,26.25,No,TII,1.480250004
Russia,India,Import,  All Products,Import (US$ Thousand),1996,556505.49,25340,Russia,India,R-73,SRAAM,Missiles,1996,Yes,150,Yes,2002,Yes,New,0.15,0.15,22.5,No,TII,1.480250004
Russia,India,Import,  All Products,Import (US$ Thousand),1996,556505.49,25340,Russia,India,R-73,SRAAM,Missiles,1996,Yes,130,Yes,2001,Yes,New,0.15,0.15,19.5,No,TII,1.480250004
Russia,India,Import,  All Products,Import (US$ Thousand),1996,556505.49,25340,Russia,India,R-73,SRAAM,Missiles,1996,Yes,100,Yes,1999,Yes,New,0.15,0.15,15,No,TII,1.480250004
Russia,India,Import,  All Products,Import (US$ Thousand),1996,556505.49,25340,Russia,India,R-73,SRAAM,Missiles,1996,Yes,100,Yes,2000,Yes,New,0.15,0.15,15,No,TII,1.480250004
Russia,India,Import,  All Products,Import (US$ Thousand),1996,556505.49,25340,Russia,India,R-73,SRAAM,Missiles,1996,Yes,175,Yes,2003,Yes,New,0.15,0.15,26.25,No,TII,1.480250004
Russia,India,Import,  All Products,Import (US$ Thousand),1996,556505.49,25340,Russia,India,R-73,SRAAM,Missiles,1996,Yes,175,Yes,2004,Yes,New,0.15,0.15,26.25,No,TII,1.480250004
Russia,India,Import,  All Products,Import (US$ Thousand),1996,556505.49,25340,Russia,India,R-73,SRAAM,Missiles,1996,Yes,175,Yes,2005,Yes,New,0.15,0.15,26.25,No,TII,1.480250004
Russia,India,Import,  All Products,Import (US$ Thousand),1996,556505.49,25340,Russia,India,R-73,SRAAM,Missiles,1996,Yes,100,Yes,1997,Yes,New,0.15,0.15,15,No,TII,1.480250004
Russia,India,Import,  All Products,Import (US$ Thousand),1996,556505.49,25340,Russia,India,R-73,SRAAM,Missiles,1996,Yes,100,Yes,1998,Yes,New,0.15,0.15,15,No,TII,1.480250004
Russia,Myanmar,Import,  All Products,Import (US$ Thousand),1996,114.142,24424,Russia,Myanmar,Mi-17,transport helicopter,Aircraft,1996,No,5,Yes,1997,No,New,7.25,7.25,36.25,No,TII,0.279299436
Russia,Belarus,Export,  All Products,Export (US$ Thousand),1996,5572101,27730,Russia,Belarus,MiG-29,fighter aircraft,Aircraft,1996,No,2,No,1999,No,New,20.65,20.65,41.3,No,TII,29.5509428
Russia,Belarus,Export,  All Products,Export (US$ Thousand),1996,5572101,27730,Russia,Belarus,MiG-29,fighter aircraft,Aircraft,1996,No,2,Yes,1998,Yes,New,20.65,20.65,41.3,No,TII,29.5509428
Russia,China,Export,  All Products,Export (US$ Thousand),1996,5247619.974,21673,Russia,China,Ka-27PL,ASW helicopter,Aircraft,1996,Yes,2,Yes,1997,Yes,New,17,17,34,No,TII,1.766403243
Russia,China,Export,  All Products,Export (US$ Thousand),1996,5247619.974,24559,Russia,China,Su-27S,FGA aircraft,Aircraft,1996,No,12,Yes,2003,No,New,42.5,42.5,510,Yes,TII,1.766403243
Russia,China,Export,  All Products,Export (US$ Thousand),1996,5247619.974,24559,Russia,China,Su-27S,FGA aircraft,Aircraft,1996,No,15,Yes,2004,No,New,42.5,42.5,637.5,Yes,TII,1.766403243
Russia,China,Export,  All Products,Export (US$ Thousand),1996,5247619.974,24559,Russia,China,Su-27S,FGA aircraft,Aircraft,1996,No,17,Yes,2005,No,New,42.5,42.5,722.5,Yes,TII,1.766403243
Russia,China,Export,  All Products,Export (US$ Thousand),1996,5247619.974,24559,Russia,China,Su-27S,FGA aircraft,Aircraft,1996,No,17,Yes,2006,No,New,42.5,42.5,722.5,Yes,TII,1.766403243
Russia,China,Export,  All Products,Export (US$ Thousand),1996,5247619.974,24559,Russia,China,Su-27S,FGA aircraft,Aircraft,1996,No,11,Yes,2007,Yes,New,42.5,42.5,467.5,Yes,TII,1.766403243
Russia,China,Export,  All Products,Export (US$ Thousand),1996,5247619.974,24559,Russia,China,Su-27S,FGA aircraft,Aircraft,1996,No,9,Yes,2001,No,New,42.5,42.5,382.5,Yes,TII,1.766403243
Russia,China,Export,  All Products,Export (US$ Thousand),1996,5247619.974,24559,Russia,China,Su-27S,FGA aircraft,Aircraft,1996,No,12,Yes,2002,No,New,42.5,42.5,510,Yes,TII,1.766403243
Russia,China,Export,  All Products,Export (US$ Thousand),1996,5247619.974,24559,Russia,China,Su-27S,FGA aircraft,Aircraft,1996,No,2,Yes,1998,Yes,New,42.5,42.5,85,Yes,TII,1.766403243
Russia,China,Export,  All Products,Export (US$ Thousand),1996,5247619.974,24559,Russia,China,Su-27S,FGA aircraft,Aircraft,1996,No,4,Yes,1999,Yes,New,42.5,42.5,170,Yes,TII,1.766403243
Russia,China,Export,  All Products,Export (US$ Thousand),1996,5247619.974,24559,Russia,China,Su-27S,FGA aircraft,Aircraft,1996,No,6,Yes,2000,Yes,New,42.5,42.5,255,Yes,TII,1.766403243
Russia,India,Export,  All Products,Export (US$ Thousand),1996,1081683.949,22962,Russia,India,Tunguska,self-propelled AD system,Air defence systems,1996,Yes,4,Yes,1999,Yes,New,10.5,10.5,42,No,TII,1.480250004
Russia,India,Export,  All Products,Export (US$ Thousand),1996,1081683.949,22962,Russia,India,Tunguska,self-propelled AD system,Air defence systems,1996,Yes,10,Yes,1998,No,New,10.5,10.5,105,No,TII,1.480250004
Russia,India,Export,  All Products,Export (US$ Thousand),1996,1081683.949,22962,Russia,India,Tunguska,self-propelled AD system,Air defence systems,1996,Yes,10,Yes,1997,Yes,New,10.5,10.5,105,No,TII,1.480250004
Russia,India,Export,  All Products,Export (US$ Thousand),1996,1081683.949,22961,Russia,India,9M311 Treugolnik,SAM,Missiles,1996,Yes,125,Yes,1997,Yes,New,0.12,0.12,15,No,TII,1.480250004
Russia,India,Export,  All Products,Export (US$ Thousand),1996,1081683.949,22961,Russia,India,9M311 Treugolnik,SAM,Missiles,1996,Yes,150,Yes,1998,No,New,0.12,0.12,18,No,TII,1.480250004
Russia,India,Export,  All Products,Export (US$ Thousand),1996,1081683.949,22961,Russia,India,9M311 Treugolnik,SAM,Missiles,1996,Yes,125,Yes,1999,Yes,New,0.12,0.12,15,No,TII,1.480250004
Russia,India,Export,  All Products,Export (US$ Thousand),1996,1081683.949,24396,Russia,India,Su-30MK,FGA aircraft,Aircraft,1996,No,12,No,2003,No,New,55,55,660,No,TII,1.480250004
Russia,India,Export,  All Products,Export (US$ Thousand),1996,1081683.949,24396,Russia,India,Su-30MK,FGA aircraft,Aircraft,1996,No,10,No,2002,No,New,55,55,550,No,TII,1.480250004
Russia,India,Export,  All Products,Export (US$ Thousand),1996,1081683.949,24619,Russia,India,Su-30K,FGA aircraft,Aircraft,1996,No,8,No,1997,No,New,47.5,47.5,380,No,TII,1.480250004
Russia,India,Export,  All Products,Export (US$ Thousand),1996,1081683.949,24619,Russia,India,Su-30K,FGA aircraft,Aircraft,1996,No,10,No,1999,No,New,47.5,47.5,475,No,TII,1.480250004
